Nivel,Tipo de Curso,Plan,Cód.,Descripción,Tray.,Año,Mód.,Sem.,Grupo,Turno,Cód.,Descripción,Ruee Calculado,Rule calculado
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,81C,ENERGIAS RENOVABLES, , 2,0, ,BH,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2002,237,CONSTRUCCION, , 0,0, ,TA,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,23B,CONSTRUCCION CICLO COMUN, , 1,1, ,TA1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 2,1, ,TE1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2018,60M,MANT. ELECTROMECANICO INDUSTRIAL, , 0,1, ,TC1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2007,611,MOTORES DE COMBUSTION INTERNA, , 0,1, ,TD1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2007,611,MOTORES DE COMBUSTION INTERNA, , 0,3, ,TD3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,76A,REDES Y SOFTWARE, , 0,1, ,TF1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,76A,REDES Y SOFTWARE, , 0,3, ,TF3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,237,CONSTRUCCION, , 3,0, ,BPA,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA, , 3,0, ,BPB,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,492,INSTALACIONES ELECTRICAS, , 3,0, ,BPC,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,492,INSTALACIONES ELECTRICAS, , 3,0, ,BPD,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,572,MECANICA GENERAL, , 3,0, ,BPF,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,576,MECANICA AUTOMOTRIZ, , 3,0, ,BPE,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2014,77C,REDESCUBRIR PARA  FPB TRAYECTO II, , 0,1, ,AR1,VESPERTINO - NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO, , 0,1, ,PR1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,340,ELECTRONICA, , 4,0, ,TC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,340,ELECTRONICA, , 5,0, ,TC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,340,ELECTRONICA, , 6,0, ,TC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,340,ELECTRONICA, , 7,0, ,TC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,344,ELECTROTECNIA, , 4,0, ,TD,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,344,ELECTROTECNIA, , 5,0, ,TD,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,344,ELECTROTECNIA, , 6,0, ,TD,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,1986,344,ELECTROTECNIA, , 7,0, ,TD,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315722,4150124
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1C,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1D,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1E,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1F,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2A,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2B,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2C,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2D,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2E,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2F,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2G,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3A,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3B,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3C,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3D,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3E,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3F,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 1,0, ,SA,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 1,0, ,SB,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 1,0, ,SC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 2,0, ,SA,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 2,0, ,SB,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 2,0, ,SC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION, , 2,0, ,SA2,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION, , 2,0, ,SB2,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION, , 2,0, ,SC2,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BB,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BC,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BD,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BE,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BB,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BC,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BD,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BB,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,BF,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,BG,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,BL,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 2,0, ,BF,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 2,0, ,BL,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 3,0, ,BF,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 3,0, ,BL,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BP,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BQ,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BR,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BS,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BT,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BP,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BQ,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BR,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BP,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BQ,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 1,0, ,BH,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 2,0, ,BH,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 3,0, ,BH,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,008,ADMINISTRACION, , 0,1, ,TC1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,008,ADMINISTRACION, , 0,3, ,TC3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,06A,RECREACION, , 1,1, ,TB1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,06A,RECREACION, , 2,3, ,TB3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,56E,GESTION HUMANA, , 0,1, ,TA1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,56E,GESTION HUMANA, , 0,1, ,TE1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,56E,GESTION HUMANA, , 0,3, ,TA3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315852,4150125
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA, , 1,0, ,1A,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA, , 1,0, ,1B,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA, , 2,0, ,2A,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,127,C. B. T.  ALTERNANCIA, , 3,0, ,3A,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL, , 1,0, ,1C,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL, , 2,0, ,2C,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL, , 3,0, ,3C,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,428,HORTIFRUTICULTURA, , 1,0, ,SA,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,428,HORTIFRUTICULTURA, , 2,0, ,SA,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,428,HORTIFRUTICULTURA, , 3,0, ,BP1,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1315853,4150129
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,VESPERTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316201,4160136
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2A,VESPERTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316201,4160136
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3A,VESPERTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316201,4160136
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 2,0, ,SA,NOCTURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316201,4160136
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION, , 2,0, ,SA2,NOCTURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316201,4160136
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BA,NOCTURNO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316201,4160136
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,MATUTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316521,4160128
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,MATUTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316521,4160128
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1C,VESPERTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316521,4160128
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2A,MATUTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316521,4160128
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2B,MATUTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316521,4160128
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2C,VESPERTINO,32000,CAMPUS REGIONAL EDUC. TECNOLOGICA CENTRO,1316521,4160128
