Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,HORARIO,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1211017,3110108,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,CIENCIAS AGRARIAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,FÍSICO MATEMÁTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,MATEMÁTICA Y DISEÑO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211017,3110108,6,ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 7,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211018,3110013,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PUEBLO PORVENIR,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211018,3110013,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PUEBLO PORVENIR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1211018,3110013,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PUEBLO PORVENIR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1211018,3110013,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PUEBLO PORVENIR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1211019,3110127,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211019,3110127,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PAYSANDU Nº 8,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1211020,2110024,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PAYSANDU Nº 9,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1211071,0,2,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP PAYSANDU,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1211071,0,3,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP PAYSANDU,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212001,3120072,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1212001,3120072,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1212001,3120072,5,CIENTÍFICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1212001,3120072,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1212001,3120072,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1212001,3120072,6,INGENIERÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1212001,3120072,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,6,FÍSICO MATEMÁTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212001,3120072,6,ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIO NEGRO DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-1994,
1212002,3120078,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-1994,
1212002,3120078,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-1994,
1212002,3120078,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-1994,
1212002,3120078,6,ECONOMÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-1994,
1212002,3120078,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-1994,
1212002,3120078,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,6,FÍSICO MATEMÁTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,6,ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212002,3120078,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212002,3120078,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 1,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212003,3120075,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212003,3120075,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212003,3120075,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212003,3120075,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212003,3120075,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212003,3120075,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212003,3120075,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212003,3120075,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212003,3120075,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,NUEVO BERLIN,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212004,3120077,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212004,3120077,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212004,3120077,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212004,3120077,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212004,3120077,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212004,3120077,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212004,3120077,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212004,3120077,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SAN JAVIER,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1212005,3120073,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212005,3120073,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212006,3120079,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212006,3120079,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212006,3120079,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,YOUNG Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212007,3120076,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PUEBLO GRECCO,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1212007,3120076,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PUEBLO GRECCO,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212007,3120076,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PUEBLO GRECCO,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212007,3120076,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PUEBLO GRECCO,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212011,3120074,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212011,3120074,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212011,3120074,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212011,3120074,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212011,3120074,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212011,3120074,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,FRAY BENTOS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212070,0,2,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP FRAY BENTOS,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212070,0,3,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP FRAY BENTOS,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1212071,0,2,,DIURNO EXTENDIDO,ADECUACIÓN PLAN 09 CECAP,SEMESTRAL,CECAP YOUNG,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1213001,3130134,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1213001,3130134,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1213001,3130134,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1213001,3130134,5,CIENTÍFICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1213001,3130134,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1213001,3130134,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1213001,3130134,6,INGENIERÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-1994,
1213001,3130134,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1213001,3130134,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1213001,3130134,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1213001,3130134,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1213001,3130134,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,RIVERA DEPTAL.,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
